doi;author;title;year;abstract;journal
10.1524/stuf.2009.0007;Karl Pajusalu;Dynamics of Estonian phonology;2009;The sound system of the Estonian language reveals a number of peculiar features untypical of the Finno-Ugric languages. The development of these features has been influenced by language contacts in the circum-Baltic linguistic area. Even today one can notice a number of systematic changes in Estonian phonology, the causes of which could be explained by language contacts, but the realization of which follows typological constraints of the language structure. The article focuses on such innovations in Estonian vowel and consonant systems, and prosody.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2009.0008;Renate Pajusalu;Pronouns and reference in Estonian;2009;The article gives an overview of functions of Estonian frequent pronouns (demonstratives, personal, indefinite and quantificational pronouns) from typological point of view. Both deictic and anaphoric usages are discussed. The main purpose of the article is to present categories which influence the choice of a pronoun for the particular point of ongoing discourse. These categories are: activation status and animacy of the referent, pragmatic contrast, type of syntactic construction, definiteness/indefiniteness of the noun phrase, the status of the referred person in the ongoing narrative and pragmatic plenitude (for quantificational pronouns).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2009.0009;Petar Kehayov;Taboo intensifiers as polarity items: evidence from Estonian;2009;"This paper discusses the development of expressions such as “who/God knows wh” into negative degree adverbs in Estonian. The study provides an answer to the question of how certain negative polarity items emerge in a language. This question is rarely answered in the literature focused on polarity; hence, the case-study at hand is an attempt to contribute to the general understanding of the grammaticalization/lexicalization of polarity items. Two issues are studied in detail: first, the pragmatic prerequisites, and second, the structural idiosyncrasies triggering the lexicalization of these types of expressions into NPIs. The insights obtained allow challenging the view (see VON BERGEN &amp; VON BERGEN 1993: 130) according to which the historical change in the meaning of the linguistic elements is not relevant for the synchronic description of polarity items.";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0026;"Cecil H. Brown; Eric W. Holman; S?ren Wichmann; Viveka Velupillai";Automated classification of the world?s languages: a description of the method and preliminary results;2008;An approach to the classification of languages through automated lexical comparison is described. This method produces near-expert classifications. At the core of the approach is the Automated Similarity Judgment Program (ASJP). ASJP is applied to 100-item lists of core vocabulary from 245 globally distributed languages. The output is 29,890 lexical similarity percentages for the same number of paired languages. Percentages are used as a database in a program designed originally for generating phylogenetic trees in biology. This program yields branching structures (ASJP trees) reflecting the lexical similarity of languages. ASJP trees for languages of the sample spoken in Middle America and South America show that the method is capable of grouping together on distinct branches languages of non-controversial genetic groups. In addition, ASJP sub-branching for each of nine respective genetic groups – Mayan, Mixe-Zoque, Otomanguean, Huitotoan-Ocaina, Tacanan, Chocoan, Muskogean, Indo-European, and Austro-Asiatic – agrees substantially with subgrouping for those groups produced by expert historical linguists. ASJP can be applied, among many other uses, to search for possible relationships among languages heretofore not observed or only provisionally recognized. Preliminary ASJP analysis reveals several such possible relationships for languages of Middle America and South America. Expanding the ASJP database to all of the world?s languages for which 100-word lists can be assembled is a realistic goal that could be achieved in a relatively short period of time, maybe one year or even less.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0027;Denis Creissels;Person variations in Akhvakh verb morphology: functional motivation and origin of an uncommon pattern;2008;In the Nakh-Daghestanian language family, person agreement is considered a recent innovation of a few isolated languages. Person variations in Akhvakh verb morphology are limited to the perfective positive and follow a typologically rare pattern, in which the same couple of verbal endings encodes a 1st person vs. 2nd/3rd person contrast in declarative clauses, and a 2nd person vs. 1st/3rd person contrast in questions. A comparison of the verb forms concerned by this distinction with other Akhvakh verb forms not involved in this mechanism suggests that, in Akhvakh, the emergence of this atypical pattern resulted from the reanalysis of a TAM distinction.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0028;"Bernd Heine; Thomas Stolz";Grammaticalization as a creative process;2008;While language has been described in many previous linguistic theories as a static, self-contained system, it is viewed as a dynamic, open-ended phenomenon in recent studies on grammaticalization. In the present paper it is argued that both the genesis and the development of grammatical categories are the result of a general cognitive process that is creative in nature.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0029;Werner Abraham;Absent arguments on the Absentive: an exercise in silent syntax. Grammatical category or just pragmatic inference?;2008;It will be claimed that given the highly situationally restricted context triggering the Absentive meaning under any of the available construals, the occurrence of the Ab-sentive is not a grammatical category. Nor is there a viable diachronic relation with the PP-Progressive in German and other languages such as English. Admittedly, this leaves unaccounted for the fine gradual distance-semantic difference between the Bare Infinitive and the PP-Progressive in German. What appears to provide a further argument against the general categorical status of this construal is the fact that reading does not emerge under any construction type in the Slavic languages.;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0030;Thomas Stolz;Gilbert Lazard & Claire Moyse-Faurie (eds.), Linguistique typologique, (Sens et Structures), Villeneuve d?Ascq: Presses Universitaires du Septentrion, 2005. 323pp.;2008;Article Gilbert Lazard & Claire Moyse-Faurie (eds.), Linguistique typologique, (Sens et Structures), Villeneuve d?Ascq: Presses Universitaires du Septentrion, 2005. 323pp. was published on November 1, 2008 in the journal STUF - Language Typology and Universals (volume 61, issue 4).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0031;Thomas Stolz;George Farrugia, Il-?ens Grammatikali li Jie?du fil-Malti n-Nomi ta? Nisel Ingliz, Msida: Mireva Publications, 2003. xviii + 276 pp.;2008;Article George Farrugia, Il-?ens Grammatikali li Jie?du fil-Malti n-Nomi ta? Nisel Ingliz, Msida: Mireva Publications, 2003. xviii + 276 pp. was published on November 1, 2008 in the journal STUF - Language Typology and Universals (volume 61, issue 4).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0032;Thomas Stolz;Gilbert Lazard. La qu?te des invariants interlangues. La linguistique est-elle une science? (Biblioth?que de Grammaire et Linguistique 23). Paris: Honor? Champion, 2006. 338 pp.;2008;Article Gilbert Lazard. La qu?te des invariants interlangues. La linguistique est-elle une science? (Biblioth?que de Grammaire et Linguistique 23). Paris: Honor? Champion, 2006. 338 pp. was published on November 1, 2008 in the journal STUF - Language Typology and Universals (volume 61, issue 4).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.2008.0018;Michael Cysouw;Using the World  Atlas of Language Structures;2008;The World Atlas of Language Structures is a recently published resource providing data on the geographical distribution of grammatical structures for a large sample of the world?s languages. The articles in this special issue are the result of some first attempts to use the wealth of data available in the Atlas. This introduction discusses some general aspects of the data available in the Atlas and summarizes the articles.;LANGUAGE TYPOLOGY AND UNIVERSALS
